			Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%
2011.68989071038	2011	253	92.4740262418445	0.272340802378499	25.1360883018611	62.0333698056461	3.63654588008875	6.757249840094	55.5015075369624	0	1628.26270568535	80.0778041640915	5218.18559400131	0	0.011887919409566	2.34503401697233	1.89088883719086	2.24057023542654	0	92.4740262418445	0.272340802378499	25.1360883018611	62.0333698056461	3.63654588008875	6.757249840094	55.5015075369624	0	1628.26270568535	80.0778041640915	5218.18559400131	0	0.011887919409566	2.34503401697233	1.89088883719086	2.24057023542654	0	92.4740262418445	0.272340802378499	25.1360883018611	62.0333698056461	3.63654588008875	6.757249840094	55.5015075369624	0	1628.26270568535	80.0778041640915	5218.18559400131	0	0.011887919409566	2.34503401697233	1.89088883719086	2.24057023542654	0	92.4740262418445	0.272340802378499	25.1360883018611	62.0333698056461	3.63654588008875	6.757249840094	55.5015075369624	0	1628.26270568535	80.0778041640915	5218.18559400131	0	0.011887919409566	2.34503401697233	1.89088883719086	2.24057023542654	0	92.4740262418445	0.272340802378499	25.1360883018611	62.0333698056461	3.63654588008875	6.757249840094	55.5015075369624	0	1628.26270568535	80.0778041640915	5218.18559400131	0	0.011887919409566	2.34503401697233	1.89088883719086	2.24057023542654	0
2011.69262295082	2011	254	103.863796290791	0.272465320100615	28.1940260708787	62.2582237533901	4.08471111089219	6.80437968288769	55.6748837810584	0	1644.39693350069	80.0774298281709	5216.89072700616	0	0.0119339712122202	2.35018162118799	6.72057186279661	2.26066875975121	0	103.863796290791	0.272465320100615	28.1940260708787	62.2582237533901	4.08471111089219	6.80437968288769	55.6748837810584	0	1644.39693350069	80.0774298281709	5216.89072700616	0	0.0119339712122202	2.35018162118799	6.72057186279661	2.26066875975121	0	103.863796290791	0.272465320100615	28.1940260708787	62.2582237533901	4.08471111089219	6.80437968288769	55.6748837810584	0	1644.39693350069	80.0774298281709	5216.89072700616	0	0.0119339712122202	2.35018162118799	6.72057186279661	2.26066875975121	0	103.863796290791	0.272465320100615	28.1940260708787	62.2582237533901	4.08471111089219	6.80437968288769	55.6748837810584	0	1644.39693350069	80.0774298281709	5216.89072700616	0	0.0119339712122202	2.35018162118799	6.72057186279661	2.26066875975121	0	103.863796290791	0.272465320100615	28.1940260708787	62.2582237533901	4.08471111089219	6.80437968288769	55.6748837810584	0	1644.39693350069	80.0774298281709	5216.89072700616	0	0.0119339712122202	2.35018162118799	6.72057186279661	2.26066875975121	0
2011.69535519126	2011	255	109.851583219206	0.27283496891543	29.8329459263885	65.0130083061974	4.64173029649087	6.82113647762287	56.1958895171715	0	1718.41149200031	80.077483083358	5355.39069467885	0	0.012139732096632	2.43817728707967	7.27556105122674	2.21026354390124	0	109.851583219206	0.27283496891543	29.8329459263885	65.0130083061974	4.64173029649087	6.82113647762287	56.1958895171715	0	1718.41149200031	80.077483083358	5355.39069467885	0	0.012139732096632	2.43817728707967	7.27556105122674	2.21026354390124	0	109.851583219206	0.27283496891543	29.8329459263885	65.0130083061974	4.64173029649087	6.82113647762287	56.1958895171715	0	1718.41149200031	80.077483083358	5355.39069467885	0	0.012139732096632	2.43817728707967	7.27556105122674	2.21026354390124	0	109.851583219206	0.27283496891543	29.8329459263885	65.0130083061974	4.64173029649087	6.82113647762287	56.1958895171715	0	1718.41149200031	80.077483083358	5355.39069467885	0	0.012139732096632	2.43817728707967	7.27556105122674	2.21026354390124	0	109.851583219206	0.27283496891543	29.8329459263885	65.0130083061974	4.64173029649087	6.82113647762287	56.1958895171715	0	1718.41149200031	80.077483083358	5355.39069467885	0	0.012139732096632	2.43817728707967	7.27556105122674	2.21026354390124	0
2011.69808743169	2011	256	112.3407505	0.273478268344972	30.5653366915394	67.4866681090456	5.10868111808126	7.22227258491008	57.1229514943102	0	1793.78679744779	80.0778901326284	5474.62425967345	0	0.0123271780688509	2.51843349639994	7.09669400745305	2.36928223442121	0	112.3407505	0.273478268344972	30.5653366915394	67.4866681090456	5.10868111808126	7.22227258491008	57.1229514943102	0	1793.78679744779	80.0778901326284	5474.62425967345	0	0.0123271780688509	2.51843349639994	7.09669400745305	2.36928223442121	0	112.3407505	0.273478268344972	30.5653366915394	67.4866681090456	5.10868111808126	7.22227258491008	57.1229514943102	0	1793.78679744779	80.0778901326284	5474.62425967345	0	0.0123271780688509	2.51843349639994	7.09669400745305	2.36928223442121	0	112.3407505	0.273478268344972	30.5653366915394	67.4866681090456	5.10868111808126	7.22227258491008	57.1229514943102	0	1793.78679744779	80.0778901326284	5474.62425967345	0	0.0123271780688509	2.51843349639994	7.09669400745305	2.36928223442121	0	112.3407505	0.273478268344972	30.5653366915394	67.4866681090456	5.10868111808126	7.22227258491008	57.1229514943102	0	1793.78679744779	80.0778901326284	5474.62425967345	0	0.0123271780688509	2.51843349639994	7.09669400745305	2.36928223442121	0
2011.70081967213	2011	257	111.93394631295	0.274231164314519	30.5323542210078	69.781823286936	5.49883346432007	7.44760801321492	58.2419063712887	0	1859.09368369162	80.0786260142429	5589.45318840048	0	0.012484552770162	2.59237193584156	7.49719225553559	2.43912535285146	0	111.93394631295	0.274231164314519	30.5323542210078	69.781823286936	5.49883346432007	7.44760801321492	58.2419063712887	0	1859.09368369162	80.0786260142429	5589.45318840048	0	0.012484552770162	2.59237193584156	7.49719225553559	2.43912535285146	0	111.93394631295	0.274231164314519	30.5323542210078	69.781823286936	5.49883346432007	7.44760801321492	58.2419063712887	0	1859.09368369162	80.0786260142429	5589.45318840048	0	0.012484552770162	2.59237193584156	7.49719225553559	2.43912535285146	0	111.93394631295	0.274231164314519	30.5323542210078	69.781823286936	5.49883346432007	7.44760801321492	58.2419063712887	0	1859.09368369162	80.0786260142429	5589.45318840048	0	0.012484552770162	2.59237193584156	7.49719225553559	2.43912535285146	0	111.93394631295	0.274231164314519	30.5323542210078	69.781823286936	5.49883346432007	7.44760801321492	58.2419063712887	0	1859.09368369162	80.0786260142429	5589.45318840048	0	0.012484552770162	2.59237193584156	7.49719225553559	2.43912535285146	0
2011.70355191257	2011	258	110.647978529102	0.274945562888953	30.25749516593	72.272984707712	5.93034453127827	7.7079802711813	59.3392123014131	0	1930.55126764598	80.0797028386642	5712.79461821944	0	0.012651073517892	2.67277949608618	7.87928493903978	2.52328925585107	0	110.647978529102	0.274945562888953	30.25749516593	72.272984707712	5.93034453127827	7.7079802711813	59.3392123014131	0	1930.55126764598	80.0797028386642	5712.79461821944	0	0.012651073517892	2.67277949608618	7.87928493903978	2.52328925585107	0	110.647978529102	0.274945562888953	30.25749516593	72.272984707712	5.93034453127827	7.7079802711813	59.3392123014131	0	1930.55126764598	80.0797028386642	5712.79461821944	0	0.012651073517892	2.67277949608618	7.87928493903978	2.52328925585107	0	110.647978529102	0.274945562888953	30.25749516593	72.272984707712	5.93034453127827	7.7079802711813	59.3392123014131	0	1930.55126764598	80.0797028386642	5712.79461821944	0	0.012651073517892	2.67277949608618	7.87928493903978	2.52328925585107	0	110.647978529102	0.274945562888953	30.25749516593	72.272984707712	5.93034453127827	7.7079802711813	59.3392123014131	0	1930.55126764598	80.0797028386642	5712.79461821944	0	0.012651073517892	2.67277949608618	7.87928493903978	2.52328925585107	0
2011.70628415301	2011	259	109.74625164598	0.27553091532741	30.0720568789103	75.0851603944096	6.45030896831029	7.985071600635	60.2655517610288	0	2011.52610918743	80.0811455130173	5850.24564318028	0	0.0128345312272379	2.76366794995425	7.90691146008445	2.60939236700256	0	109.74625164598	0.27553091532741	30.0720568789103	75.0851603944096	6.45030896831029	7.985071600635	60.2655517610288	0	2011.52610918743	80.0811455130173	5850.24564318028	0	0.0128345312272379	2.76366794995425	7.90691146008445	2.60939236700256	0	109.74625164598	0.27553091532741	30.0720568789103	75.0851603944096	6.45030896831029	7.985071600635	60.2655517610288	0	2011.52610918743	80.0811455130173	5850.24564318028	0	0.0128345312272379	2.76366794995425	7.90691146008445	2.60939236700256	0	109.74625164598	0.27553091532741	30.0720568789103	75.0851603944096	6.45030896831029	7.985071600635	60.2655517610288	0	2011.52610918743	80.0811455130173	5850.24564318028	0	0.0128345312272379	2.76366794995425	7.90691146008445	2.60939236700256	0	109.74625164598	0.27553091532741	30.0720568789103	75.0851603944096	6.45030896831029	7.985071600635	60.2655517610288	0	2011.52610918743	80.0811455130173	5850.24564318028	0	0.0128345312272379	2.76366794995425	7.90691146008445	2.60939236700256	0
2011.70901639344	2011	260	107.361930708763	0.276270137485387	29.4984474890138	77.636653464258	6.944178791656	8.30374915299467	61.4715052273416	0	2087.16777895629	80.082868854596	5959.63293825082	0	0.0130270864445294	2.84623311051178	7.54637720389231	2.7231075516759	0	107.361930708763	0.276270137485387	29.4984474890138	77.636653464258	6.944178791656	8.30374915299467	61.4715052273416	0	2087.16777895629	80.082868854596	5959.63293825082	0	0.0130270864445294	2.84623311051178	7.54637720389231	2.7231075516759	0	107.361930708763	0.276270137485387	29.4984474890138	77.636653464258	6.944178791656	8.30374915299467	61.4715052273416	0	2087.16777895629	80.082868854596	5959.63293825082	0	0.0130270864445294	2.84623311051178	7.54637720389231	2.7231075516759	0	107.361930708763	0.276270137485387	29.4984474890138	77.636653464258	6.944178791656	8.30374915299467	61.4715052273416	0	2087.16777895629	80.082868854596	5959.63293825082	0	0.0130270864445294	2.84623311051178	7.54637720389231	2.7231075516759	0	107.361930708763	0.276270137485387	29.4984474890138	77.636653464258	6.944178791656	8.30374915299467	61.4715052273416	0	2087.16777895629	80.082868854596	5959.63293825082	0	0.0130270864445294	2.84623311051178	7.54637720389231	2.7231075516759	0
2011.71174863388	2011	261	108.436440031974	0.276940955001964	29.8556387378351	80.0772950835375	7.46520512821779	8.56938720125063	62.6027711757091	0	2159.62357362583	80.0848148323537	6049.0406037633	0	0.0132380157993515	2.92505703621041	7.67295211031712	2.81114455832243	0	108.436440031974	0.276940955001964	29.8556387378351	80.0772950835375	7.46520512821779	8.56938720125063	62.6027711757091	0	2159.62357362583	80.0848148323537	6049.0406037633	0	0.0132380157993515	2.92505703621041	7.67295211031712	2.81114455832243	0	108.436440031974	0.276940955001964	29.8556387378351	80.0772950835375	7.46520512821779	8.56938720125063	62.6027711757091	0	2159.62357362583	80.0848148323537	6049.0406037633	0	0.0132380157993515	2.92505703621041	7.67295211031712	2.81114455832243	0	108.436440031974	0.276940955001964	29.8556387378351	80.0772950835375	7.46520512821779	8.56938720125063	62.6027711757091	0	2159.62357362583	80.0848148323537	6049.0406037633	0	0.0132380157993515	2.92505703621041	7.67295211031712	2.81114455832243	0	108.436440031974	0.276940955001964	29.8556387378351	80.0772950835375	7.46520512821779	8.56938720125063	62.6027711757091	0	2159.62357362583	80.0848148323537	6049.0406037633	0	0.0132380157993515	2.92505703621041	7.67295211031712	2.81114455832243	0
2011.71448087432	2011	262	107.622496270437	0.277442670766035	29.6829685006415	82.7772496877611	8.03281882047579	8.83717538659788	63.4732373330176	0	2238.93090707021	80.0869683624246	6134.53184301237	0	0.0134936539260204	3.01227526590495	7.09390237424778	2.89473989131482	0	107.622496270437	0.277442670766035	29.6829685006415	82.7772496877611	8.03281882047579	8.83717538659788	63.4732373330176	0	2238.93090707021	80.0869683624246	6134.53184301237	0	0.0134936539260204	3.01227526590495	7.09390237424778	2.89473989131482	0	107.622496270437	0.277442670766035	29.6829685006415	82.7772496877611	8.03281882047579	8.83717538659788	63.4732373330176	0	2238.93090707021	80.0869683624246	6134.53184301237	0	0.0134936539260204	3.01227526590495	7.09390237424778	2.89473989131482	0	107.622496270437	0.277442670766035	29.6829685006415	82.7772496877611	8.03281882047579	8.83717538659788	63.4732373330176	0	2238.93090707021	80.0869683624246	6134.53184301237	0	0.0134936539260204	3.01227526590495	7.09390237424778	2.89473989131482	0	107.622496270437	0.277442670766035	29.6829685006415	82.7772496877611	8.03281882047579	8.83717538659788	63.4732373330176	0	2238.93090707021	80.0869683624246	6134.53184301237	0	0.0134936539260204	3.01227526590495	7.09390237424778	2.89473989131482	0
2011.71721311475	2011	263	112.3407505	0.277726162619817	30.9973878749842	85.2070534059392	8.86456374754387	9.14252317762241	63.9752998983989	0	2319.04346062907	80.089278020543	6200.45303658507	0	0.0137420689912793	3.08987317983048	8.01598568827351	3.00402052939826	0	112.3407505	0.277726162619817	30.9973878749842	85.2070534059392	8.86456374754387	9.14252317762241	63.9752998983989	0	2319.04346062907	80.089278020543	6200.45303658507	0	0.0137420689912793	3.08987317983048	8.01598568827351	3.00402052939826	0	112.3407505	0.277726162619817	30.9973878749842	85.2070534059392	8.86456374754387	9.14252317762241	63.9752998983989	0	2319.04346062907	80.089278020543	6200.45303658507	0	0.0137420689912793	3.08987317983048	8.01598568827351	3.00402052939826	0	112.3407505	0.277726162619817	30.9973878749842	85.2070534059392	8.86456374754387	9.14252317762241	63.9752998983989	0	2319.04346062907	80.089278020543	6200.45303658507	0	0.0137420689912793	3.08987317983048	8.01598568827351	3.00402052939826	0	112.3407505	0.277726162619817	30.9973878749842	85.2070534059392	8.86456374754387	9.14252317762241	63.9752998983989	0	2319.04346062907	80.089278020543	6200.45303658507	0	0.0137420689912793	3.08987317983048	8.01598568827351	3.00402052939826	0
2011.71994535519	2011	264	109.2387505	0.278440110126521	30.2217607063699	39.0901607308003	8.86383376566898	4.21169666991277	65.2679546036676	0	1170.93673889158	80.0916872046506	6062.3943027545	0	0.00644797398167245	1.41306740477923	5.23527515136907	1.38735696583775	1.21915248134099	109.2387505	0.278440110126521	30.2217607063699	42.130282255238	8.68456386009598	4.53924890968946	65.2679546036676	0	1242.70002530521	80.0916872046506	6073.54390305213	0	0.00693668851789584	1.52296453880063	5.47964331632424	1.49525454658621	1.1474376294974	109.2387505	0.278440110126521	30.2217607063699	45.1601237101077	8.51668163106816	4.86569354248893	65.2679546036676	0	1314.4602350328	80.0916872046506	6084.69350334976	0	0.00742192251511864	1.63249005932763	5.70697262888359	1.60278727526301	1.07572277765381	109.2387505	0.278440110126521	30.2217607063699	50.1870148691839	8.26218386389996	5.40730658164979	65.2679546036676	0	1434.05374749866	80.0916872046506	6103.27617051247	0	0.00822296312129194	1.814206785774	6.05130278626079	1.78119770734285	0.956198024581165	109.2387505	0.278440110126521	30.2217607063699	55.1853502794603	8.03931853157948	5.94584293476283	65.2679546036676	0	1553.6387136144	80.0916872046506	6121.85883767518	0	0.00901447611627995	1.99489125251374	6.35685545457257	1.95859466144585	0.836673271508519
