"","Time","year","doy","DAVTMP","CLV","CLVD","TRANRF","CRES","CRT","CST","CSTUB","VERND","PHOT","LAI","RESMOB","RAIN","PHEN","LT50","DAYL","TILG2","TILG1","TILV","WAL","WCLM","DAYLGE","RDLVD","HARVFR","DM","RES","LERG","PHENRF","RLEAF","SLA","TILTOT","RGRTV","RDRTIL","GRT","RDRL","VERN","DRAIN","RUNOFF","EVAP","TRAN","LINT","DEBUG","ROOTD","TSIZE","LERV","WCL","HARVFRIN","SLANEW","YIELD","BASAL","GTILV","DTILV","FS"
"11",2011.35655737705,2011,131,15.55,70.2906472635256,10.2074686290698,100,12.4311523798139,82.5515795998235,0,0,0.27681984,4.69216369129238,2.71568380822675,2.35994045300546,0,0,-5.45867889654689,0.421456786621906,0,0,4980.66483729841,123.186591,40.139,0.4344,0.0955660317699106,0,2099.6258293308,0.165944008465808,0.0206362,1,0.114760147601476,0.0386350661709718,4980.66483729841,0.00597085453156676,0.0003427,2.77555756156289e-16,0.015072615,0,0,0,0.123030274966237,0.414969725033763,0.903902276006669,2.95085619427891,0.276187021186434,0.0141127037372891,0.00831678,36.3973005380892,0,0.0347502755036284,0,92.0303677790834,29.7388252139984,1.70687383974216,0.0654284041698633
"12",2011.35928961749,2011,132,14.2,71.9598924044818,10.2914452220777,100,12.7573816626901,82.2850205492957,0,0,0.27681984,5.17105920973972,2.76957474142563,2.42865939050342,0,0,-5.42423764305821,0.420150523385208,0,0,5008.69678867266,122.648591,39.9636985988922,0.4344,0.09297464565675,0,2146.74204437969,0.166281203318681,0.0181468,1,0.10479704797048,0.0384877554549142,5008.69678867266,0.00521557800912446,0.0003427,0.216866563848029,0.01376406,0,0,0,0.199771814258148,0.703287126931257,0.908302935854878,3.00990793159217,0.276102061329315,0.0143669891472012,0.00721032,36.2292404458846,0,0.0347123282198522,0,92.0152643991537,26.1232488253734,1.71648038947812,0.0624334215126349
"13",2011.36202185792,2011,133,11.95,73.7407149400719,10.325062025908,100,13.069823488896,82.23618878179,0,0,0.27681984,5.71003706836143,2.82765182707864,2.48742589487466,0,0,-5.45366029374769,0.41886380367264,0,0,5033.10355710856,121.745532058811,39.6694467444805,0.4344,0.0791127902661704,0,2194.87396424418,0.16624651918435,0.0139978,1,0.0881918819188192,0.0383458694342282,5033.10355710856,0.00417245379658564,0.0003427,1.02829616027222,0.011583135,0,0,0,0.450263852508055,1.66400954873625,0.912809868378431,3.07339899716399,0.276088985503397,0.0146511420048021,0.00536622,35.9629442718485,0,0.0347162329242751,0,92.0040590137462,21.0003920454663,1.7248445890211,0.0593656641249305
"14",2011.36475409836,2011,134,11.05,74.9588874219731,10.3623662155145,100,13.3922681623996,82.9989442884859,0,0,0.27681984,5.39110699485675,2.86684193755498,2.57205453127282,0,0,-5.74565440781386,0.417597284866626,0,0,5052.37910456501,119.631258657566,38.980533938601,0.4344,0.0643276682058448,0,2230.83456267083,0.167356512466549,0.0123382,1,0.081549815498155,0.0382455241286654,5052.37910456501,0.00375901927597217,0.000450701708415572,1.0580624856147,0.010710765,0,0,0,0.366594696074226,1.41868349175457,0.915728148575704,3.11628543624605,0.276346509113635,0.0148363544917374,0.00462858,35.3735958854853,0,0.0345911096332959,0,91.9954861711398,18.9919904435789,2.27711589399058,0.0573793134884342
"15",2011.3674863388,2011,135,14.2,75.9568164122808,10.4986463876136,100,13.646074167051,83.7890031829931,0,0,0.495835235555555,4.72317090666046,2.89842739976058,2.63715637228693,5.3,0,-6.12382686756944,0.416351632220978,0,0,5069.09397911459,117.845980469738,38.3988206157503,0.4344,0.075279137210105,0,2262.3843608406,0.168131206223246,0.0181468,1,0.10479704797048,0.0381588847013861,5069.09397911459,0.00472608714003383,0.000612255105253179,2.77555756156289e-16,0.01376406,0,0,0,0.115217360813834,0.0693033450024392,0.918008270375627,3.15084012981074,0.276608079999538,0.0149842983233757,0.00721032,34.8801786405038,0,0.0345035849210685,0,91.9890340464424,23.9569798663164,3.10357866772106,0.0558272820971995
"16",2011.37021857923,2011,136,15.75,77.686901590226,10.7537915241877,100,13.8508309534471,83.5184484917152,0,0,0.495835235555555,3.96476090279457,2.95430001908346,2.65387942852799,7.5,0,-6.11710651295176,0.415127518075347,0,0,5089.94738031319,122.173749731469,39.8089767779305,0.4344,0.0956628575345267,0,2311.61950971204,0.167066982447471,0.021005,1,0.116236162361624,0.0380282899512001,5089.94738031319,0.00495690584589974,0.000887440167265658,0,0.015266475,0,5.64246091216982,0,0.0417794621885134,0,0.921873530968281,3.21167342844086,0.276520473728692,0.0152628103564886,0.0084807,36.1405696139913,0,0.0346237788701325,0,91.9863144528257,25.2303899247965,4.51702375455853,0.0531956551084589
"17",2011.37295081967,2011,137,17.55,78.8019608858699,10.911058238608,100,14.133888757684,83.2487674215354,0,0,0.495835235555555,6.06705484928369,2.98886981791834,2.72640252140202,0,0,-6.04795797798924,0.413925621005962,0,0,5110.66074648343,123.186591,40.139,0.4344,0.0826248590020691,0,2346.96986615272,0.167900641027269,0.0243242,1,0.129520295202952,0.0379288761893523,5110.66074648343,0.00539315756574867,0.0010511720071112,2.77555756156289e-16,0.017011215,0,0,0,0.274989123643507,1.12101087635649,0.924170668962809,3.24926947365026,0.276431953851795,0.0154191336100899,0.00995598,36.4271401843101,0,0.0345296511549969,0,91.9859015128287,27.5625986708718,5.37218351454541,0.0516315807673674
"18",2011.37568306011,2011,138,16.95,81.1104623030803,11.3500506891308,100,14.3625139809492,82.9799571515313,0,0,0.495835235555555,6.11903339798067,3.06402484726335,2.73049526383698,0,0,-5.9752034208844,0.412746624912644,0,0,5132.85116163975,121.790591,39.684128706419,0.4344,0.0824400357253017,0,2413.74091601731,0.16611609127962,0.0232178,1,0.125092250922509,0.0377759509718266,5132.85116163975,0.00482006501197021,0.00139064472554993,-2.77555756156289e-16,0.016429635,0,0,0,0.277605122025141,1.20497596421182,0.928923167510256,3.33080604597852,0.276341708146543,0.0158022237054636,0.00946422,36.0065663591923,0,0.0347309134572197,0,91.9904913395581,24.7406762958704,7.13797239496714,0.0483953554326322
"19",2011.37841530055,2011,139,14.8,83.3747049689818,11.7469673951557,100,14.7265746489741,82.712014869889,0,0,0.495835235555555,5.83606809332308,3.13860619978736,2.79164834809882,2,0,-5.90891658967543,0.41159121804243,0,0,5150.45386554066,120.308009913763,39.2010459152046,0.4344,0.0873920923590361,0,2481.97930764963,0.165769943195933,0.0192532,1,0.109225092250923,0.0376445853806022,5150.45386554066,0.00393754336110742,0.00170634260281977,0.358614074004872,0.01434564,0,0,0,0.251803652657007,0.737276067033643,0.933334671794477,3.41152718344786,0.276249739291403,0.0161878364791895,0.00770208,35.5606612283293,0,0.0347698524813223,0,92.0000349115003,20.2801354249497,8.78843885462978,0.0453910552210926
"20",2011.38114754098,2011,140,15.85,85.2176784778486,11.9164388382109,100,15.1264010055565,82.803551847879,0,0,0.495835235555555,5.241354042748,3.19924775371711,2.88372051756253,5.2,0,-5.85399083601343,0.410460091950519,0,0,5161.94556211098,120.46604839821,39.2525410225515,0.4344,0.0879046444484948,0,2536.69596549579,0.166452009297778,0.0211894,1,0.116974169741697,0.0375420665155614,5161.94556211098,0.00402324784286147,0.00194833301662263,2.77555756156289e-16,0.015363405,0,1.25813379424566,0,0.135581582513286,0.216509654920467,0.936707384171149,3.47692946612398,0.276276179341573,0.0165088293652982,0.00856266,35.6101582599204,0,0.0346930943166935,0,92.0135937437803,20.7677863477313,10.0571889686695,0.0430938889359609
"21",2011.38387978142,2011,141,17,86.9611162627736,12.1781622266607,100,15.4834806602406,82.5361791789622,0,0,0.495835235555555,6.37377435179096,3.25600303478999,2.96217565561005,0,0,-5.79820288429516,0.409353940399665,0,0,5172.65615949004,123.186591,40.139,0.4344,0.0876704237401021,0,2590.182094049,0.166879770087113,0.02331,1,0.125461254612546,0.0374420565733219,5172.65615949004,0.00412372295259483,0.00216349050656181,0,0.0164781,0,0,0,0.297025038593541,1.44497496140646,0.939699874001431,3.53794543426892,0.276181704101137,0.0168116947234604,0.0095052,36.3966527684503,0,0.0346448909645105,0,92.0309002861376,21.3306009307701,11.1909924947652,0.041055481192108
"22",2011.38661202186,2011,142,16.05,89.3046915332486,12.5434515537633,100,15.8148082274481,82.2696698563933,0,0,0.495835235555555,6.29699596093173,3.33318773493913,3.0068817707429,0,0,-5.741646646021,0.408273458199547,0,0,5182.79576792604,121.444591,39.5713884001303,0.4344,0.0853722065359627,0,2658.66227428647,0.166127595616314,0.0215582,1,0.118450184501845,0.0373237696442652,5182.79576792604,0.00362471053320422,0.0024397287869263,0.216753852051828,0.015557265,0,0,0,0.285269651861237,1.48133283977412,0.943553180037395,3.62113419460041,0.27608698218254,0.0172309879709933,0.00872658,35.8744900722163,0,0.0347296187518589,0,92.0481693252175,18.7861344114478,12.644616031769,0.0384310912102255
"23",2011.3893442623,2011,143,12.7,91.3842682352176,12.8619261689676,100,16.2147364988649,82.2207749444789,0,0,0.495835235555555,5.27181317110891,3.4018064917889,3.08983914028106,0,0,-5.69113779336171,0.407219339988126,0,0,5188.93728630572,119.677988508365,38.9957603481149,0.4344,0.0723757856078224,0,2721.9505103424,0.166398519092811,0.0153808,1,0.0937269372693727,0.0372252966236252,5188.93728630572,0.00271006810276914,0.00267023334068061,0.449386745479106,0.01231011,0,0,0,0.163355736723315,0.900491805339775,0.94676729494793,3.69498905883361,0.276065307567892,0.0176113649468057,0.00598092,35.3540957267333,0,0.0346991185215725,0,92.0654009422897,14.0623734268866,13.8556733445943,0.0362419957313331
"24",2011.39207650273,2011,144,13.55,62.4690077680522,12.6705498583154,100,11.1948524332403,82.4046708076622,0,0,0.495835235555555,4.71258519782463,2.32136912668574,2.15740389584877,0,0,-5.86605268137391,0.406192278957413,0,0,5096.83534184296,118.614140966302,38.6491172910725,0.4344,0.0702882889026111,0.32,1949.63925808362,0.167781365251461,0.0169482,1,0.1,0.0371603329334923,5096.83534184296,0.00741580497219383,0.0003427,0.1176355126953,0.013134015,0,0,0,0.237375567514764,0.624772887927898,0.86481908237109,2.52096405534482,0.276122048367955,0.0122564304275649,0.00667758,35.0489175660229,0.32,0.0345431300467115,0.813985810417074,92.0825952184478,37.7971368704922,1.74668547164958,0.0920320969068165
"25",2011.39480874317,2011,145,15.2,64.2730192383133,12.6004274743799,100,11.3827317330694,82.2562216383196,0,0,0.495835235555555,3.32201971406046,2.38153799597423,2.16436881858649,14.4,0,-5.93855770838451,0.405192965526596,0,0,5132.8857932418,117.751992510859,38.3681956698791,0.4344,0.0768098704490345,0,1992.86710916436,0.166136573005025,0.0199908,1,0.112177121771218,0.0370534638670684,5132.8857932418,0.007798764031627,0.0003427,0,0.01473336,0,8.29632974698344,0,0.0222068664297485,0,0.871769444744744,2.58745958978274,0.276084443008114,0.0125218097240617,0.00802992,34.7918042113802,0,0.0347286084060137,0.813985810417074,92.0415532431253,40.0301651027833,1.75903996134396,0.0873048702213983
"26",2011.39754098361,2011,146,18.1,65.2227501526995,12.5795478031954,100,11.6700499349519,81.9906162986495,0,0,0.495835235555555,6.00920223157804,2.41231928960434,2.24503112333942,0,0,-5.88071598335235,0.40422208596594,0,0,5171.15691838324,123.186591,40.139,0.4344,0.0767626741792643,0,2020.69120294924,0.167562800177261,0.0253384,1,0.133579335793358,0.0369858566827774,5171.15691838324,0.00912908323389508,0.0003427,0,0.01754433,0,0,0,0.479797095598798,1.3002029044012,0.875238590263292,2.62201069251386,0.276006418036771,0.0126127965525153,0.01040676,36.3752980253399,0,0.0345678192119761,0.813985810417074,92.0026488256434,47.207921923453,1.77215547592994,0.0849471989031623
"27",2011.40027322404,2011,147,15.75,67.7036743240902,12.7581975260427,100,11.8789103688065,81.7258685986211,0,0,0.495835235555555,5.2778820763309,2.49531249306677,2.2343740228679,3,0,-5.81571684691066,0.403280320975353,0,0,5216.59268483076,121.406591,39.5590065167807,0.4344,0.0921853057310678,0,2085.01435588978,0.164847598067935,0.021005,1,0.116236162361624,0.0368563821384638,5216.59268483076,0.00724605681122915,0.0003427,2.77555756156289e-16,0.015266475,0,0,0,0.283711168174634,0.491668437656792,0.88395046858487,2.71320003030254,0.275926524632579,0.012978524185138,0.0084807,35.8441063647875,0,0.0348734516924228,0.813985810417074,91.9693522481835,37.7997269553261,1.7877263130915,0.0790188833283674
"28",2011.40300546448,2011,148,15.1,69.7312607609463,12.615675638004,100,12.2588998238046,81.4619757689162,0,0,0.495835235555555,5.63774603122615,2.56397188085213,2.31119512495518,0,0,-5.76226031681097,0.402368344222031,0,0,5252.60468547299,122.952911386593,40.0628580601476,0.4344,0.0951157272231956,0,2136.40441557179,0.165120278890794,0.0198064,1,0.111439114391144,0.0367693320452354,5252.60468547299,0.00655598036695102,0.0003427,0.0979509396819084,0.01463643,0,0,0,0.394493051911236,1.19870193159331,0.890703264842505,2.78872355091585,0.275845042323456,0.0132755584964923,0.00794796,36.2872007520708,0,0.0348428475998534,0.813985810417074,91.940697385013,34.4359731933159,1.8000676257116,0.0744236210250457
"29",2011.40573770492,2011,149,13.45,71.9021970291959,12.4363431922226,100,12.6334395752374,81.2968859888403,0,0,0.495835235555555,4.52683191925113,2.63764728016586,2.38024155011947,4.8,0,-5.71359875696785,0.401486820842066,0,0,5285.2405910406,121.359716403088,39.5437329433328,0.4344,0.0891478585623943,0,2190.02577207912,0.165042673157982,0.0167638,1,0.0992619926199262,0.0366838203719261,5285.2405910406,0.00547357889898799,0.0003427,0,0.013037085,0,1.98382603195325,0,0.1483572386045,0.123542997927522,0.897499308305942,2.86959653841235,0.275795575677143,0.0136043375491898,0.00659562,35.8146750029897,0,0.034851559646051,0.813985810417074,91.9170080134394,28.9291813751946,1.81125195054961,0.0697981207328837
"30",2011.40846994536,2011,150,13.2,73.4456790760103,12.2650648826453,100,13.0245798621046,81.0343783439823,0,0,0.495835235555555,4.92106992073543,2.6897224846403,2.48035423809516,4.9,0,-5.79957293910589,0.40063640591138,0,0,5312.35852046524,123.186591,40.139,0.4344,0.0975019913800145,0,2230.29769563385,0.166321564875804,0.0163028,1,0.0974169741697417,0.036621929546824,5312.35852046524,0.00518083421264261,0.0003427,0.146788984833837,0.01279476,0,3.57113831642861,0,0.222874019648413,0.374264296780195,0.902056846540168,2.92689346857114,0.275711206416241,0.0138254371938696,0.00639072,36.3393329967313,0,0.0347077839479419,0.813985810417074,91.8968357927074,27.5224487726498,1.82054526496344,0.0666963963867226
"31",2011.41120218579,2011,151,14.9,75.1114863257148,12.0089164689969,100,13.3408407374146,80.9195073211434,0,0,0.495835235555555,5.42611510931461,2.74574020217214,2.54513249458969,2.9,0,-5.90592940499569,0.399817742891827,0,0,5338.06042397293,123.186591,40.139,0.4344,0.101620506768259,0,2269.52996942896,0.166538583315031,0.0194376,1,0.109963099630996,0.0365555301390983,5338.06042397293,0.00557830455325457,0.0003427,0.00703249634940978,0.01444257,0,1.26345200424227,0,0.28345493166169,0.605997072580581,0.906722764393917,2.98838396606183,0.275676443037827,0.0140709322038382,0.00778404,36.3350978453611,0,0.034683342488993,0.813985810417074,91.8804354913784,29.7773267685962,1.82935330729552,0.0635203946131039
"32",2011.41393442623,2011,152,10.8,77.2178752510957,11.8733671907429,100,13.6497969334597,80.6652507283529,0,0,0.495835235555555,4.95804014149725,2.81676585609572,2.58987525964915,0,0,-5.85079497277387,0.399031462058724,0,0,5366.00839743423,123.186591,40.139,0.4344,0.0791686981007475,0,2321.05031093291,0.165878526028914,0.0118772,1,0.0797047970479705,0.0364781580292932,5366.00839743423,0.00378350637470492,0.0003427,0.716995915885117,0.01046844,0,0,0,0.313456283905646,1.13854371609435,0.912301457780754,3.06607458062442,0.275591629013571,0.0143901890440607,0.00442368,36.3247651260619,0,0.0347576412181479,0,91.8687977747127,20.3023269784125,1.83893107780071,0.0597222896498504
"33",2011.41666666667,2011,153,9,78.2286810723953,11.7417188621733,100,14.0126618905326,81.1217785496361,0,0,0.772655075555555,4.54332909871805,2.85050830121535,2.699047204182,0,0,-6.1954107471115,0.39827817891651,0,0,5384.47179333484,121.734591,39.6658817204301,0.4344,0.0611239587296461,0,2349.6587680315,0.167717352232348,0.008558,1,0.0664206642066421,0.0364381485426988,5384.47179333484,0.00310237057328783,0.000365962355431289,0.98116837203936,0.0087237,0,0,0,0.270750796790012,1.01977922917173,0.914842823329061,3.10311992030281,0.27575279285517,0.0145285710604391,0.0029484,35.9192977683927,0,0.0345503623160659,0,91.8594309734956,16.7046268443403,1.97051398024215,0.057992336413225
"34",2011.4193989071,2011,154,10.2,78.7701834036957,11.7064620680979,100,14.2524011306951,81.8410046987387,0,0,1.40006691555556,4.38494149047568,2.86792909543193,2.77606399850698,0,0,-6.69819192651893,0.397558492609594,0,0,5399.20590619894,120.444060974038,39.2453766614657,0.4344,0.0631618772937514,0,2366.90214986279,0.169127130656012,0.0107708,1,0.0752767527675277,0.0364088157664157,5399.20590619894,0.00349778923196112,0.00045702500348324,0.63450510233216,0.00988686,0,0,0,0.162053349115896,0.624978623476114,0.916133716534987,3.12236282692305,0.276001433461424,0.0145892164092609,0.00393192,35.5710370585831,0,0.034390825838427,0,91.8512438946166,18.8852842798435,2.4675720980873,0.0571138402509094
"35",2011.42213114754,2011,155,11.6,79.6356792874526,11.7458497228954,100,14.3946963824195,82.2112451968986,0,0,1.80655075555556,4.79532934972183,2.89612262371114,2.80072055419317,0,0,-7.0495376778964,0.396872984335794,0,0,5415.6236183807,119.657029001446,38.9889309225957,0.4344,0.0672287523468305,0,2390.56805423489,0.168987602810951,0.0133524,1,0.0856088560885609,0.0363671491173863,5415.6236183807,0.00387763883632808,0.000601514097443182,0.518105035323662,0.01124388,0,0,0,0.201513821138761,0.798090989807338,0.918166502288616,3.15327363532957,0.276128529875974,0.0147048031582491,0.00507936,35.3554177905941,0,0.0344066395336316,0,91.8449509507426,20.9998324655686,3.25757395290224,0.055729946376175
"36",2011.42486338798,2011,156,11.85,80.8698774425258,11.8516049223984,100,14.5484864637078,82.4638901214815,0,0,1.89057415111111,4.9262285922179,2.93683176697499,2.8158059988744,0,0,-7.24185390068647,0.39622221577009,0,0,5433.36587689336,118.6574241905,38.6632206550994,0.4344,0.0639317602645325,0,2424.1895474799,0.168321317439625,0.0138134,1,0.0874538745387454,0.0363155214259128,5433.36587689336,0.00380577213940761,0.00080401631860796,0.501086198197348,0.011486205,0,0,0,0.214728251299984,0.882447936403189,0.921003480381143,3.1977216968293,0.276214451621566,0.0148839373741502,0.00528426,35.0724195151926,0,0.0344820812852726,0,91.8413810021992,20.6781524774887,4.36851482998991,0.0537981672690126
"37",2011.42759562842,2011,157,13.25,82.1589048103205,12.0227989483794,100,14.752773339293,82.6987004184766,0,0,1.90968199111111,5.05938134156188,2.97957705292205,2.84940578025242,0,0,-7.39755435584707,0.395606727506605,0,0,5449.67551454086,117.560248002797,38.3057178243066,0.4344,0.0645163069037802,0,2461.74608367566,0.168059741695666,0.016395,1,0.0977859778597786,0.036266026912128,5449.67551454086,0.00409331130331214,0.00100910083712106,0.196662069069847,0.012843225,0,0,0,0.192111211362901,0.820983375918875,0.923870317487374,3.24428954901071,0.276293104597634,0.015075926005338,0.0064317,34.7597740758394,0,0.0345116657909088,0,91.8406636618058,22.3072183830535,5.49927212376131,0.0518458436720354
"38",2011.43032786885,2011,158,10.45,83.8090218728473,12.3023176618158,100,14.9794848556248,82.6283283838952,0,0,1.90968199111111,4.20635835529317,3.03467416543344,2.87819567103867,0,0,-7.40950482175998,0.395027037526965,0,0,5466.48346080015,116.547153415515,37.9756120610998,0.4344,0.0495968963692534,0,2510.29466660536,0.16741270319548,0.0112318,1,0.0771217712177122,0.0362093972417142,5466.48346080015,0.00306418767441912,0.00126246872111519,0.363191189709699,0.010129185,0,0,0,0.103641576338304,0.463993255731328,0.927404654128421,3.3041754417465,0.276268753246684,0.0153314324416852,0.00413682,34.4597944818227,0,0.0345847666969378,0,91.8436148120934,16.7503312429998,6.90126438375373,0.0494387000508582
